100	0.0475066	0.0330373	0.0619759	0.0144693
200	0.0604632	0.054044	0.0668825	0.00641924
400	0.05243	0.0461676	0.0586925	0.00626244
800	0.0520534	0.047577	0.0565298	0.00447639
1600	0.0541759	0.0512214	0.0571304	0.00295452
3200	0.0537631	0.0516436	0.0558827	0.00211955
6400	0.0531772	0.051659	0.0546953	0.00151814
12800	0.0550516	0.054046	0.0560572	0.00100563
25600	0.0555404	0.0548395	0.0562412	0.000700851
51200	0.0549231	0.0544182	0.0554279	0.000504848
102400	0.0543852	0.0540204	0.05475	0.000364776
204800	0.0546079	0.0543523	0.0548635	0.000255594
409600	0.0544149	0.0542328	0.0545969	0.000182084
819200	0.0545081	0.0543801	0.0546362	0.000128089
1638400	0.0544838	0.0543931	0.0545745	9.07381e-05
3276800	0.0544789	0.0544148	0.0545431	6.41481e-05
6553600	0.0545069	0.0544616	0.0545522	4.53272e-05
