0.667	0.0581708	0.0567748	0.0595668	0.00139601
0.834	0.0232708	0.022556	0.0239855	0.000714779
0.5	0.0702101	0.0685735	0.0718467	0.00163661
0.5005	0.0675162	0.0659059	0.0691266	0.00161036
0.6675	0.0597097	0.0582918	0.0611276	0.00141786
0.8345	0.023411	0.0226955	0.0241265	0.00071547
0.668	0.0591684	0.0577601	0.0605766	0.00140821
0.835	0.0235772	0.0228531	0.0243013	0.000724089
0.501	0.0696748	0.0680465	0.0713031	0.0016283
0.6685	0.0586382	0.0572371	0.0600393	0.00140107
0.8355	0.0227503	0.0220455	0.023455	0.000704737
0.5015	0.0689305	0.0673116	0.0705494	0.00161887
0.669	0.0597445	0.05833	0.061159	0.0014145
0.836	0.0227532	0.0220469	0.0234595	0.000706308
0.502	0.0695102	0.0678877	0.0711327	0.00162253
0.8365	0.0229849	0.0222735	0.0236962	0.00071134
0.6695	0.0587131	0.0573123	0.0601138	0.00140074
0.5025	0.0696708	0.0680252	0.0713164	0.00164561
0.837	0.0226171	0.0219127	0.0233214	0.000704314
0.67	0.0592546	0.057843	0.0606662	0.00141164
0.503	0.0708844	0.0692511	0.0725178	0.00163334
0.6705	0.0582677	0.0568734	0.0596621	0.00139437
0.8375	0.0229304	0.0222218	0.0236389	0.000708525
0.5035	0.0682627	0.0666492	0.0698761	0.00161349
0.838	0.0225063	0.0218032	0.0232094	0.000703105
0.671	0.0589781	0.0575711	0.0603851	0.00140703
0.504	0.0692021	0.0675803	0.070824	0.00162182
0.8385	0.0224299	0.0217282	0.0231316	0.000701724
0.6715	0.0593224	0.0579142	0.0607307	0.00140825
0.5045	0.0691537	0.0675478	0.0707596	0.0016059
0.839	0.0219753	0.0212845	0.0226661	0.000690793
0.672	0.0595117	0.0580998	0.0609235	0.00141184
0.505	0.0668327	0.0652472	0.0684182	0.00158552
0.8395	0.0224967	0.0217979	0.0231955	0.000698816
0.6725	0.0583345	0.056921	0.059748	0.00141348
0.5055	0.0695201	0.0678863	0.0711538	0.00163376
0.84	0.0221674	0.0214756	0.0228592	0.000691776
0.673	0.058158	0.0567613	0.0595548	0.00139677
0.506	0.0674219	0.065828	0.0690158	0.0015939
0.8405	0.022103	0.0214145	0.0227916	0.000688514
0.5065	0.0683078	0.0666887	0.0699269	0.00161911
0.6735	0.057833	0.0564438	0.0592221	0.00138917
0.841	0.0213884	0.0207158	0.022061	0.000672583
0.507	0.0700877	0.0684617	0.0717137	0.00162603
0.674	0.0587871	0.0573883	0.0601859	0.00139882
0.8415	0.0219517	0.0212713	0.022632	0.000680362
0.5075	0.0674644	0.0658627	0.069066	0.00160164
0.6745	0.0591597	0.0577529	0.0605665	0.00140682
0.842	0.0212293	0.0205534	0.0219052	0.000675884
0.508	0.0701675	0.068528	0.071807	0.00163952
0.675	0.0589392	0.0575351	0.0603434	0.00140419
0.8425	0.0211663	0.0204956	0.021837	0.000670707
0.5085	0.0692854	0.0676658	0.0709051	0.00161964
0.6755	0.0580845	0.0566964	0.0594725	0.00138805
0.843	0.0217944	0.0211115	0.0224772	0.000682877
0.509	0.0700315	0.0684147	0.0716483	0.00161679
0.676	0.0595124	0.0581063	0.0609185	0.00140611
0.8435	0.0213293	0.020656	0.0220026	0.000673301
0.5095	0.069478	0.0678515	0.0711046	0.00162654
0.6765	0.058375	0.0569925	0.0597574	0.00138249
0.51	0.0686695	0.0670541	0.0702848	0.00161532
0.844	0.0207142	0.0200529	0.0213755	0.000661268
0.677	0.0578334	0.0564399	0.059227	0.00139358
0.5105	0.0663925	0.0648058	0.0679792	0.00158673
0.8445	0.0201858	0.0195331	0.0208385	0.000652654
0.6775	0.0582221	0.0568271	0.0596171	0.00139496
0.845	0.0202592	0.0196029	0.0209155	0.000656314
0.511	0.0690785	0.0674527	0.0707042	0.00162574
0.678	0.057392	0.0560048	0.0587792	0.00138722
0.8455	0.0204618	0.0198113	0.0211124	0.00065056
0.5115	0.0698859	0.0682528	0.071519	0.00163309
0.6785	0.0567181	0.0553508	0.0580854	0.00136732
0.846	0.0207175	0.0200634	0.0213716	0.000654074
0.512	0.0699861	0.0683496	0.0716225	0.00163646
0.679	0.0581778	0.0567833	0.0595723	0.00139454
0.8465	0.0205552	0.0199014	0.0212091	0.000653845
0.5125	0.0679509	0.066346	0.0695559	0.00160494
0.6795	0.0592349	0.0578372	0.0606326	0.00139768
0.847	0.0206513	0.0199991	0.0213035	0.000652202
0.513	0.0677731	0.0661744	0.0693719	0.0015988
0.68	0.0574211	0.0560485	0.0587937	0.00137262
0.8475	0.0202103	0.0195636	0.020857	0.000646732
0.5135	0.0691425	0.0675261	0.0707589	0.00161641
0.6805	0.0587782	0.0573879	0.0601685	0.0013903
0.848	0.0195145	0.0188774	0.0201517	0.000637162
0.514	0.069224	0.0675995	0.0708486	0.00162453
0.681	0.0574576	0.0560805	0.0588347	0.0013771
0.8485	0.0198115	0.0191745	0.0204484	0.000636914
0.5145	0.0680587	0.066453	0.0696645	0.00160575
0.6815	0.0570555	0.0556863	0.0584246	0.00136917
0.849	0.0196636	0.0190291	0.020298	0.00063447
0.515	0.0682335	0.0666186	0.0698485	0.00161496
0.682	0.0563943	0.055036	0.0577527	0.00135838
0.8495	0.0191794	0.0185512	0.0198076	0.000628209
0.5155	0.0684209	0.0668129	0.0700288	0.00160793
0.6825	0.0568482	0.0554767	0.0582197	0.0013715
0.85	0.0199015	0.0192609	0.0205421	0.000640567
0.516	0.0681652	0.0665588	0.0697717	0.00160645
0.683	0.0559542	0.0546079	0.0573006	0.00134637
0.8505	0.0202519	0.0196063	0.0208974	0.000645526
0.5165	0.0677623	0.0661714	0.0693532	0.00159094
0.6835	0.0589376	0.0575474	0.0603278	0.00139017
0.851	0.0188961	0.018273	0.0195193	0.000623158
0.517	0.071211	0.0695675	0.0728545	0.00164352
0.684	0.0573283	0.0559599	0.0586967	0.00136842
0.8515	0.0193923	0.0187655	0.0200191	0.000626798
0.5175	0.0701912	0.0685585	0.0718239	0.00163271
0.6845	0.0563879	0.0550132	0.0577627	0.00137476
0.852	0.0191138	0.01849	0.0197377	0.000623815
0.518	0.0695686	0.0679337	0.0712036	0.00163498
0.685	0.0565136	0.0551509	0.0578763	0.0013627
0.8525	0.0186179	0.0180023	0.0192336	0.000615633
0.5185	0.069016	0.0674082	0.0706237	0.00160772
0.6855	0.0575865	0.0562223	0.0589508	0.00136422
0.853	0.0191996	0.0185812	0.019818	0.000618431
0.519	0.069218	0.0675988	0.0708372	0.00161919
0.686	0.0547119	0.0533674	0.0560565	0.00134459
0.8535	0.0186352	0.0180214	0.019249	0.000613816
0.5195	0.0705226	0.0688711	0.0721741	0.00165152
0.6865	0.0570022	0.0556352	0.0583691	0.00136694
0.854	0.0186416	0.0180312	0.019252	0.000610359
0.52	0.0693625	0.0677273	0.0709976	0.00163516
0.687	0.0562781	0.0549181	0.057638	0.00135996
0.8545	0.0181041	0.0174986	0.0187096	0.000605479
0.5205	0.0697033	0.0680833	0.0713234	0.00162003
0.6875	0.0569662	0.0556142	0.0583181	0.00135194
0.855	0.0183355	0.017728	0.018943	0.000607521
0.521	0.0700361	0.0684124	0.0716598	0.00162372
0.688	0.0554122	0.0540721	0.0567523	0.0013401
0.8555	0.0179786	0.0173805	0.0185767	0.000598136
0.5215	0.0682781	0.0666733	0.0698829	0.00160484
0.6885	0.0573926	0.0560228	0.0587625	0.00136984
0.856	0.0178092	0.0172105	0.0184079	0.000598687
0.522	0.0681731	0.0665636	0.0697826	0.00160951
0.689	0.0559923	0.0546301	0.0573545	0.00136219
0.8565	0.0180697	0.0174723	0.0186672	0.000597445
0.5225	0.0690334	0.0674161	0.0706507	0.0016173
0.6895	0.0559089	0.0545444	0.0572733	0.00136446
0.857	0.0175995	0.0170067	0.0181923	0.000592812
0.523	0.0692117	0.0676072	0.0708162	0.00160452
0.69	0.0562712	0.0549173	0.0576252	0.00135394
0.8575	0.0165964	0.0160225	0.0171704	0.00057391
0.5235	0.0695902	0.0679675	0.0712128	0.00162263
0.6905	0.0570642	0.0557022	0.0584263	0.00136203
0.858	0.0176455	0.0170537	0.0182372	0.000591772
0.524	0.0687347	0.0671182	0.0703511	0.00161646
0.691	0.0561185	0.0547761	0.0574609	0.00134241
0.8585	0.0171271	0.0165442	0.01771	0.000582876
0.5245	0.0664116	0.0648347	0.0679885	0.00157691
0.6915	0.0565476	0.0551994	0.0578959	0.00134822
0.859	0.0174456	0.0168595	0.0180317	0.0005861
0.525	0.0684629	0.0668455	0.0700802	0.00161733
0.692	0.0554166	0.0540647	0.0567684	0.00135183
