0	0	0	0	0
0.008	1.70421e-05	1.07934e-05	2.32909e-05	6.24877e-06
0.016	0.000926857	0.000860985	0.00099273	6.58725e-05
0.024	0.00348729	0.00332842	0.00364617	0.000158873
0.032	0.00680211	0.00654292	0.00706131	0.000259199
0.04	0.0103065	0.00995523	0.0106577	0.000351252
0.048	0.0146885	0.0142256	0.0151514	0.000462889
0.056	0.0186672	0.0181128	0.0192215	0.000554339
0.064	0.0227941	0.0221399	0.0234483	0.00065419
0.072	0.0276942	0.0269346	0.0284537	0.000759565
0.08	0.0307026	0.0298675	0.0315376	0.000835024
0.088	0.0361587	0.035217	0.0371005	0.000941762
0.096	0.0388789	0.0378806	0.0398773	0.000998351
0.104	0.0413944	0.0403356	0.0424531	0.00105873
0.112	0.0442215	0.0431001	0.0453429	0.00112139
0.12	0.04827	0.0470877	0.0494523	0.00118234
0.128	0.0494649	0.0482492	0.0506806	0.00121566
0.136	0.0515769	0.0503185	0.0528352	0.00125837
0.144	0.0548474	0.0535465	0.0561482	0.00130086
0.152	0.0551237	0.053788	0.0564594	0.00133567
0.16	0.054871	0.0535245	0.0562175	0.00134648
0.168	0.057116	0.0557483	0.0584837	0.00136767
0.176	0.0545954	0.0532333	0.0559575	0.0013621
0.184	0.0564294	0.055041	0.0578177	0.00138837
0.192	0.0558621	0.054463	0.0572612	0.00139911
0.2	0.0555123	0.0541122	0.0569125	0.00140015
0.208	0.0564225	0.0549993	0.0578458	0.00142327
0.216	0.0548903	0.0534911	0.0562895	0.00139922
0.224	0.0529113	0.0515189	0.0543038	0.00139246
0.232	0.0522629	0.050867	0.0536589	0.00139595
0.24	0.0536926	0.0522792	0.0551061	0.00141348
0.248	0.0514246	0.0500265	0.0528227	0.00139811
0.256	0.0489344	0.0475636	0.0503051	0.00137073
0.264	0.0502951	0.0488927	0.0516974	0.00140234
0.272	0.0489273	0.047556	0.0502987	0.00137138
0.28	0.0481418	0.0467661	0.0495174	0.00137566
0.288	0.0485359	0.0471563	0.0499156	0.00137962
0.296	0.0474939	0.0461188	0.048869	0.00137509
0.304	0.0463761	0.0450103	0.0477418	0.00136575
0.312	0.0462015	0.0448374	0.0475655	0.00136408
0.32	0.0446932	0.0433374	0.0460491	0.00135586
0.328	0.0447187	0.0433728	0.0460647	0.00134596
0.336	0.0450965	0.0437323	0.0464608	0.00136423
0.344	0.0431544	0.0418104	0.0444984	0.00134399
0.352	0.0422712	0.0409416	0.0436008	0.00132962
0.36	0.0416063	0.0402801	0.0429326	0.00132625
0.368	0.0406989	0.0393954	0.0420024	0.00130349
0.376	0.0398428	0.0385338	0.0411518	0.00130896
0.384	0.0399365	0.038627	0.041246	0.00130949
0.392	0.0389679	0.0376686	0.0402671	0.00129925
0.4	0.0375522	0.0362727	0.0388317	0.00127946
0.408	0.0366781	0.0354198	0.0379364	0.0012583
0.416	0.0371523	0.0358771	0.0384275	0.00127519
0.424	0.036026	0.0347558	0.0372962	0.0012702
0.432	0.0340129	0.0327833	0.0352425	0.00122958
0.44	0.0342202	0.0329909	0.0354495	0.00122925
0.448	0.0338837	0.0326496	0.0351178	0.00123407
0.456	0.0328022	0.0315861	0.0340183	0.0012161
0.464	0.0322362	0.0310325	0.03344	0.00120374
0.472	0.0316988	0.0304962	0.0329014	0.00120256
0.48	0.0324109	0.0312023	0.0336194	0.00120856
0.488	0.0303811	0.029206	0.0315563	0.00117513
0.496	0.0316425	0.0304454	0.0328396	0.00119713
0.504	0.0299137	0.0287389	0.0310885	0.00117483
0.512	0.0309139	0.0297215	0.0321064	0.00119243
0.52	0.0296406	0.028467	0.0308142	0.00117361
0.528	0.0305578	0.0293669	0.0317487	0.00119086
0.536	0.028894	0.0277363	0.0300517	0.00115771
0.544	0.0284243	0.0272785	0.0295702	0.00114585
0.552	0.0281062	0.0269668	0.0292456	0.00113942
0.56	0.0276094	0.0264715	0.0287473	0.0011379
0.568	0.0277474	0.0266017	0.0288931	0.00114567
0.576	0.0270265	0.0258965	0.0281565	0.00113
0.584	0.0271206	0.0259921	0.0282492	0.00112854
0.592	0.0278147	0.0266628	0.0289666	0.00115185
0.6	0.0249695	0.0238813	0.0260577	0.00108817
0.608	0.0247344	0.0236475	0.0258213	0.00108691
0.616	0.0251113	0.0240061	0.0262165	0.00110522
0.624	0.0242781	0.0232113	0.025345	0.00106683
0.632	0.0235829	0.0225248	0.0246409	0.00105809
0.64	0.0229816	0.0219288	0.0240344	0.0010528
0.648	0.022843	0.0217912	0.0238948	0.0010518
0.656	0.0227046	0.021664	0.0237451	0.00104056
0.664	0.0224493	0.0214047	0.023494	0.00104465
0.672	0.0229579	0.0219038	0.024012	0.00105409
0.68	0.0231496	0.0220877	0.0242114	0.00106183
0.688	0.0224945	0.0214447	0.0235442	0.00104976
0.696	0.0204143	0.0194187	0.0214098	0.000995522
0.704	0.0219261	0.0208955	0.0229567	0.00103062
0.712	0.0215148	0.0204882	0.0225414	0.00102659
0.72	0.0215939	0.0205654	0.0226224	0.00102847
0.728	0.0209452	0.0199365	0.0219539	0.00100871
0.736	0.0199371	0.0189579	0.0209163	0.00097916
0.744	0.0211324	0.0201117	0.0221531	0.00102068
0.752	0.0198415	0.0188574	0.0208256	0.00098411
0.76	0.0194262	0.0184565	0.0203959	0.000969725
0.768	0.0193203	0.0183429	0.0202977	0.000977419
0.776	0.0199138	0.0189147	0.0209129	0.000999096
0.784	0.0184328	0.0174798	0.0193859	0.000953067
0.792	0.0183305	0.0173777	0.0192832	0.000952771
0.8	0.0180317	0.0170888	0.0189747	0.000942958
